gene	p.value	cor
FBXW8	0.5669241941447742	0.005437289799889063
VKORC1P1	0.5669271982107698	0.005437247679118837
DNMT3B	0.5669393216798381	0.0054370776939751215
RNU6-21P	0.5669429049714112	0.005437027452391135
KRT8P22	0.5670620710461959	-0.005435356703116089
HLFP1	0.5671464515389788	0.0054341737613754154
MTND4P7	0.5672237796039145	-0.005433089762629459
LRGUK	0.5672476153575167	-0.005432755643014457
CEP131	0.5673223297456713	0.005431708371574581
RPA2P3	0.567351156492832	-0.005431304324773271
SLC35G1	0.567372131972339	-0.005431010330545864
MTND6P2	0.567406579693231	0.005430527519451525
SPDYE20P	0.5674618187954193	-0.005429753330582611
DMTF1	0.5675026608720031	0.005429180942580499
RNA5SP288	0.5676268965829587	-0.005427439941996959
RNA5SP270	0.5676814650048309	-0.005426675294774954
FRG2GP	0.5676846703002464	-0.0054266303812434075
KRT18P36	0.5677547235292671	0.005425648805338062
RNY4P24	0.5677919894781613	0.005425126663768839
KRT24	0.5678203889280795	-0.005424728763716891
RPL5P14	0.5680309216836782	-0.005421779320584426
RPSAP27	0.5680568315615242	0.005421416374204044
RNA5SP266	0.568069612846352	0.005421237336482534
MKLN1	0.5680725944097165	0.005421195571607106
PRAMEF12	0.5681284749145558	0.0054204128330884805
ATP8A2P3	0.5682392973064065	0.005418860612529344
TUBB3P1	0.5683139671860924	0.005417814839431977
KRT12	0.568361399838608	0.005417150565641082
GPX6	0.568388955014311	-0.005416764679490141
FAM217A	0.5684045928146981	-0.005416545689742124
H2AC17	0.5685147280546049	0.005415003451553941
MIRLET7C	0.5685507960400087	0.005414498417874121
NPIPB12	0.5685579691611321	-0.0054143979797190355
PAICSP1	0.568570050485439	-0.005414228818194579
MIR548X2	0.5686585936350033	0.00541298909807828
TP53I3	0.5689169570168502	0.005409372199315051
OR5AL1	0.5689233880171185	0.005409282180015548
PKIA-AS1	0.56904464210044	0.00540758499105278
MIR4654	0.5690496665435633	0.005407514667833368
AGBL4-IT1	0.5691953974602877	0.005405475114627927
CYP4A11	0.5696895732549871	-0.005398560813229483
OR4K8P	0.5697231370524503	-0.00539809130639936
RNU6-751P	0.5697779356140246	0.005397324785648283
USP9YP33	0.569909111981204	-0.005395490037095148
LINC00566	0.5701996213877991	0.005391427432554963
RPL9P30	0.5703460376607954	-0.005389380260356269
BCAP29	0.5703722106829214	0.005389014339146574
ERCC8-AS1	0.5705243969211091	0.0053868868040075485
NDUFB11P1	0.5706320041136494	-0.005385382638748561
MIR6074	0.570686760149805	-0.005384617294496787
LGALS13	0.5707276043516267	-0.0053840464235878766
LINC02740	0.5707805783013259	-0.005383306046696373
MIR3139	0.5709560069272984	0.005380854446812686
RNU6-233P	0.5710085212253848	-0.005380120633779449
CTAGE15	0.5710672638327567	0.005379299826996824
NLRP12	0.5710847242051648	0.005379055862051665
HSFY6P	0.5711352596746468	0.005378349775522955
FMO6P	0.5711533009982084	0.005378097707585345
RNU6-498P	0.5712279375991657	-0.0053770549477398025
RNA5SP181	0.5713073861327126	-0.005375945030847073
CYP26A1	0.5713622170260461	0.005375179071684969
MIR548F2	0.5713626115420644	0.005375173560627375
MIR148B	0.5715047927870089	-0.005373187525851073
RPL23AP69	0.5716584093030621	-0.005371042023493393
RNU6-1010P	0.5717535281293781	0.005369713673125602
MIR4771-1	0.5717541470701824	0.005369705029857488
LINC00459	0.5718960983224226	0.005367722853182647
RNU6-411P	0.5720235931108937	-0.005365942742771818
UBE2Q2	0.5722046329719828	0.005363415348108833
LY6L	0.5722061906566684	-0.00536339360380628
MTND6P17	0.5723111229690157	-0.005361928879189013
LINC00051	0.5724869205485725	-0.005359475249354061
RNU1-27P	0.5725252353833025	-0.005358940531676837
CYP2C58P	0.5726582455782336	-0.005357084387669777
TEX14	0.5727407089190186	-0.005355933722739522
LINC02854	0.5727983591410724	0.005355129338183929
USP17L18	0.5728539020280816	-0.005354354393283417
SMYD5	0.5729585774403467	0.005352894038968435
RNU6-514P	0.5730825407319893	-0.005351164758053995
CASK	0.5731128254746556	-0.005350742314575195
LINC01030	0.5732529264779103	0.0053487881760272615
RNU2-30P	0.5732848165922784	0.005348343402136172
MIR8077	0.5734048848309101	-0.005346668906349744
LINC01094	0.573440822106793	0.005346167750201824
RNU6-961P	0.5735240531066228	0.0053450071259795616
VN1R3	0.5736496988784973	0.005343255195313739
SLC25A39P1	0.573653738067414	-0.005343198878258786
EIF4BP1	0.5737388041151819	0.005342012874559951
KERA	0.5738293141314172	-0.00534075106171012
RNF139	0.5740475283860051	-0.0053377092937295905
RNA5SP308	0.574065926219224	0.005337452864664537
MUC4	0.574072265226186	0.005337364512464324
VN1R36P	0.574182211953765	0.005335832163702795
OR51B3P	0.5743601558895159	0.00533335241904647
RNU6-27P	0.574402559809816	0.0053327615512173965
MIR3922	0.5744512357193685	-0.00533208331322295
PHB2P1	0.5744973642138264	0.00533144059537432
GVQW3	0.5745756832163802	-0.005330349416446332
IGFL1P1	0.5745805302504098	-0.005330281887492835
SLC1A4	0.574729411306931	-0.005328207805552654
DNM1P24	0.5749070083999894	-0.0053257340090210785
TPRG1LP1	0.5749446594876205	-0.0053252096035687185
FTH1P27	0.5750092318887667	0.005324310275074847
IDI2-AS1	0.5750551544762368	0.005323670719868071
SNRPCP14	0.5750552690434572	0.0053236691243422115
DUX4L4	0.5750567074463087	0.005323649092369117
PARP6	0.5751329677843894	-0.00532258708372865
CALHM4	0.5751445683987091	0.005322425538315781
H2BP6	0.5752353321701689	-0.005321161652296713
MIR222HG	0.5753943565069369	-0.005318947464720874
RNU6-549P	0.575410626607832	-0.005318720943026713
RPS2P45	0.575427805198611	0.0053184817760986176
CRYBA1	0.5754979350350362	0.005317505436616213
MIR346	0.5755802910653696	-0.005316358957226056
SLC4A8-AS1	0.5756235081473129	-0.005315757362653681
WNT3	0.575669923842009	-0.005315111266203146
SNORA51	0.575709953841861	0.005314554077003755
GGCTP3	0.5757696497048002	0.005313723186924808
NLGN4Y-AS1	0.5757777802703232	-0.0053136100229967745
LYG1	0.5758500771472103	0.00531260380408433
MIR3659HG	0.5758714577736816	0.00531230624262011
RNA5SP349	0.575917811490616	0.00531166114005639
XRCC6P5	0.5760057324180137	-0.005310437615849549
RNA5SP47	0.5760336593194084	-0.005310048998269818
ZNF728	0.5760539830319961	-0.0053097661886675
RNU6-489P	0.5760721826297839	-0.005309512940656429
STMN1P2	0.576176976513829	-0.005308054803714127
IQCJ	0.5762172059440869	-0.0053074950712883135
KLHL41	0.5762262743222568	-0.005307368900899362
LINC01681	0.5764338459721294	0.005304481165826058
MEIG1	0.5765178959473014	0.005303312002781467
RIPPLY1	0.576748103496916	-0.00530011015085198
MTND2P14	0.5768081775736882	0.005299274707018657
MAPKAPK5	0.5769528220885864	0.005297263319272832
SNORD11B	0.5769763467110343	-0.005296936214664281
GABRQ	0.5769797889082605	-0.00529688835220953
COPS8P3	0.5769907082520418	-0.005296736523741122
A3GALT2	0.576997016854536	0.0052966488061331855
GAPDHP44	0.5770343651783316	-0.0052961295077257955
TSPEAR-AS2	0.5771006337673428	0.005295208135263461
RPS14P4	0.5771338990538173	0.005294745646561602
METTL16	0.5771763989126667	-0.005294154787474747
RNF138P1	0.5771806204766557	-0.005294096097823664
WFDC5	0.5771875859196562	0.005293999262254113
TRMT112	0.577619927700177	0.0052879898006333494
HBG2	0.5776535643901981	-0.005287522346376673
RNU4-74P	0.5776612851612082	0.005287415051441836
LINC01423	0.5776773892532585	0.0052871912563396545
FUNDC2P1	0.5778329709751207	0.005285029321805378
SERPINB4	0.5778549835072604	0.005284723461891705
ERP29P1	0.5778832524569977	0.005284330678295286
LINC02735	0.5778996224176279	-0.005284103229619888
SNORA70J	0.5779833353224653	0.0052829401471811924
BPI	0.5779957388532454	0.005282767822919199
CEBPE	0.5780382033744951	-0.00528217786961906
CAMTA1-AS2	0.5781195550578564	-0.0052810477196684495
RNU6-79P	0.5782066080134821	0.005279838449609273
RN7SL263P	0.5782154335520702	0.005279715857063244
HNRNPA1P43	0.5782297468703135	-0.00527951703751251
CIBAR2	0.5783658831432129	-0.005277626148426043
OR52A1	0.5784117462337927	0.005276989171954222
UGGT2	0.5785049364846038	-0.0052756949581797535
CLDN15	0.5785126963100118	-0.005275587195178823
KRTAP1-1	0.5786845203370294	-0.0052732011978817005
LINC02148	0.5787178172018705	0.005272738866653822
HTR2A-AS1	0.5787243445251162	-0.0052726482354006074
RNA5SP256	0.5788558503353552	0.005270822392200956
SNED1	0.5790774115280173	-0.005267746649306384
RPL37P1	0.5791349874025347	-0.0052669474635712015
MYL6	0.5792767487773389	0.005264979894388171
LINC02423	0.5792920582321966	0.0052647674211764115
SCUBE1-AS1	0.5793438869021663	-0.00526404813335151
HNRNPA1P34	0.5793954665251437	-0.0052633323318269105
KRT18P44	0.579481002949106	0.005262145357209079
PRR7-AS1	0.5796512611927087	-0.00525978295672339
EXPH5	0.5796969135115833	-0.005259149568079601
BEND7P1	0.579724332709181	0.0052587691603491
PRR13P3	0.5797349510165936	-0.005258621846626241
KRTAP21-2	0.5797587486633786	0.005258291693146317
RPS13P3	0.5797678845378681	-0.005258164949497834
RNU6-550P	0.5798006739101288	0.005257710064285331
PPP4R4	0.580019004511612	-0.005254681482991844
OR9A3P	0.5800929174700871	0.005253656317650013
PPIAP43	0.5802907196392254	-0.005250913122429664
TFAP2E	0.5803088014938642	-0.005250662378296172
RNU6-860P	0.5803541435737338	0.005250033628110783
C2CD4A	0.5804230078072954	0.005249078744611929
RNU6-1268P	0.5805028991800523	-0.005247971023366328
MAML2	0.5805191383728148	0.005247745870129073
RNA5SP331	0.5805263684441482	-0.0052476456275506
MTND1P28	0.5806367046973249	-0.005246115923960283
RNU6-904P	0.5806540855624431	-0.0052458749677770054
MIR103A1	0.5807204980159721	0.005244954302976368
HSPA8P8	0.5810239144266438	-0.005240748718557893
GRAMD4P5	0.5810772391608555	-0.005240009703000426
MLIP-AS1	0.5811902394165862	-0.005238443762602767
DIABLO	0.5812687927751883	0.005237355265998745
MIR5089	0.5813151829681378	0.005236712479618477
LINC02111	0.5814124830330645	0.005235364359731974
MTND1P16	0.5814451714887371	0.005234911475620779
MIR4500	0.5814734837490243	0.0052345192313844255
WFDC9	0.5814842780328938	-0.005234369687369997
SEPTIN7P8	0.5815518484840807	-0.005233433595794507
USP9YP7	0.5816152620922297	0.005232555137561801
PGAM4P2	0.5816234165693306	-0.005232442178187322
PPIAP8	0.581812554837239	-0.005229822360049301
IGHD7-27	0.5819266714267247	0.005228241885065558
FBXO36-IT1	0.58230473592862	0.00522300685759294
CCDC70	0.5823138305849411	0.005222880944202964
TPM1	0.582358354724743	-0.005222264531149042
MTND4LP20	0.5824608003845899	0.005220846308975886
LINC02698	0.5824712175687607	-0.005220702103614576
MIR134	0.5826498855793898	-0.0052182289848635805
POU1F1	0.5826754349288644	-0.005217875360243056
RNA5SP284	0.5827946021752666	0.005216226080252232
RNU2-57P	0.5829237029035812	-0.005214439497958471
SEC22B2P	0.5830740148109648	-0.0052123596136653405
GLRX5P1	0.5830888309917714	-0.005212154613892656
OR2F2	0.583191411033198	0.005210735361621661
OR4N3BP	0.5834042891228095	-0.0052077904454134365
DUSP6	0.5834332458924152	0.005207389901503567
DOHH	0.5834396738448666	-0.005207300988242197
MRPS22P1	0.58346910083448	0.005206893951603851
NPAS1	0.5836050210594002	-0.005205014015528751
LALBA	0.5836166441358184	-0.005204853264221706
SNORD115-25	0.5836582521410505	0.005204277822841318
MIR548AM	0.5837376649754918	-0.005203179591283127
OR7E157P	0.5837597978475573	-0.005202873519424119
LINC02706	0.5837659497768914	-0.0052027884463618735
OR4A10P	0.5838298097186122	0.005201905372322059
RANBP10	0.5838351652055258	0.005201831317119595
EEF1E1P1	0.5839599830977086	-0.005200105435857574
SF3A3P1	0.5840668383483545	-0.005198628063976403
MAF1	0.5841949905876105	0.005196856407596262
RAB28P1	0.5842880969280111	0.005195569360984473
C1QTNF12	0.5842972046554341	-0.005195443466307897
SLC13A4	0.5843726603315065	-0.0051944004895384645
OR5M10	0.5844659911231747	0.005193110522858444
ESYT3	0.5844831343773295	-0.005192873588680178
RPS15AP7	0.5844848435337906	0.005192849966878843
ACAT2	0.5845079757183944	-0.005192530266207371
SARS1	0.5847282908335439	-0.005189485673958851
LINC01761	0.5847862135877008	0.0051886853128126735
VTI1B	0.5848305637041193	-0.005188072519661652
KRTAP1-3	0.5851182978863867	-0.0051840973717170976
MED15P9	0.5852275966745041	0.005182587608949788
STXBP5	0.585237285345227	-0.00518245378401228
ACTG1P9	0.5853539018446525	0.00518084309725856
OR2W2P	0.5853545331219926	-0.00518083437857162
CHEK2P3	0.5854797764862444	0.005179104705894182
PIGN	0.5855011889793926	0.005178809005993804
C2CD5	0.5856571249208922	0.0051766557303210645
RN7SL132P	0.5856681952599248	0.005176502873233427
RN7SKP143	0.585674495512921	-0.00517641588116458
GOLGA6A	0.5857359170820489	-0.005175567812682768
POU4F2	0.585987475123736	-0.0051720948958532955
MIR3168	0.586177465703037	0.005169472414960176
DAZ3	0.5861844129098679	0.005169376528639599
H2BP7	0.5863509608527553	0.005167077968354104
PRAMEF9	0.5865850581410056	-0.005163847658170856
RN7SL388P	0.5865934472832977	-0.00516373190742627
MIR1273C	0.5867394937813551	-0.005161716926721888
SMYD3-AS1	0.5867475136141804	-0.00516160628507328
LINC01067	0.5868314746686247	-0.005160448000058639
SDR42E1P4	0.5870124276555678	0.0051579519234698145
RN7SL52P	0.5870316504482695	0.005157686784028798
MIR6817	0.5871326881228438	0.005156293240307884
GATAD2B	0.5871408012603303	-0.005156181346153026
IQCF3	0.5871678854305995	0.00515580781392902
LINC02002	0.5871810185990507	0.005155626690276586
RPL12P11	0.5872324778572027	0.005154917017548806
MIR6810	0.5872438316388726	0.005154760441841847
OR2J2	0.5873525779219326	0.0051532608339745056
C9orf139	0.5873886739664608	0.0051527630990468145
ASAP1-IT2	0.5875450908838997	0.005150606401237873
RNU6-816P	0.587614544820211	-0.0051496488460484255
RNU1-80P	0.5876577551260729	0.005149053135856495
CHRNG	0.5876994491317482	-0.005148478349038591
MTND2P5	0.587746204885374	0.00514783380421559
ZNF99	0.587815180893183	-0.005146882988516842
MRI1	0.5878835732508126	-0.005145940269217252
RNU6-828P	0.587963131442663	0.005144843704015124
RNU2-47P	0.5879727771755321	0.005144710759766285
TERF1P5	0.5880459239395744	0.005143702632622971
CALCA	0.5881130032120403	-0.005142778180128552
SNORD114-10	0.5881897827071487	0.005141720103898498
MAP3K9	0.5882573633502468	0.005140788847225528
H4C8	0.5882670212540123	-0.00514065576600471
OR6C68	0.5882686984493596	0.005140632655170709
RPS29P28	0.5884680398951991	0.005137886055924764
TGM1	0.5885092805444714	-0.005137317880854613
HTR3D	0.5885491008585829	-0.005136769291282757
RN7SKP154	0.5886867559929669	0.005134873000017675
RNU1-96P	0.5886974820768809	-0.00513472524965843
RNA5SP46	0.5888568359119362	-0.005132530318441551
RN7SKP75	0.5888605283483977	0.005132479462269337
LINC00370	0.5889257774662469	0.005131580806122353
NFU1P1	0.5889354188120397	0.005131448022711792
CARD14	0.58909013771445	-0.005129317326308139
BOLA2P1	0.5891629938164336	-0.005128314084965519
RFPL4AP6	0.5891637173507307	-0.005128304122057981
RNU6-761P	0.58921325506337	0.005127622012112538
PPP1R21	0.5892506694381803	-0.005127106852102605
RPL23AP86	0.5893810120686964	0.005125312277074014
MRPS18CP6	0.58958696317489	0.005122477087279936
MIR6885	0.5896331142814786	-0.005121841818786314
STAMBP	0.5897035489134215	0.005120872332528073
HNRNPUL2	0.5897062208253598	0.005120835556473035
MTND4P34	0.589828776097556	0.005119148794699705
HNRNPA1P19	0.5898482793143094	0.005118880381482566
RNU6-526P	0.5898989063938831	0.005118183644873605
PRSS16	0.5899138573843604	0.005117977892621591
HMGB1P45	0.5899297476531353	-0.005117759216861185
IFRD1	0.5901112075268437	0.005115262228331298
ARL17A	0.5901954027531406	-0.005114103775418626
ADAMTS7P3	0.5902048062726932	0.0051139743959121315
LINC02412	0.5904117837072143	0.005111126911150406
SDCCAG8	0.5905630417029442	-0.0051090462751933255
SFTPC	0.5905725605875093	-0.005108915345964597
MTND4P16	0.5907784099186328	0.0051060841914109065
CADM2-AS2	0.5910560257172042	0.005102266713265094
GP6	0.591145036326965	-0.005101042908287034
RPL32P20	0.5912669828717738	-0.005099366405353676
HNRNPA1P42	0.59128488602067375	-0.005099120288908703
OR52K3P	0.5914328322916331	-0.005097086587239985
KRTAP21-4P	0.5915711721668464	-0.0050951851486390615
ECM1P1	0.5916511814301336	-0.005094085539402802
PITRM1	0.5919240238206245	-0.005090336236839626
PER3P1	0.5919306801269938	0.005090244778173911
HTD2	0.5920074646456793	0.005089189781296779
SPATA31D5P	0.5920112569285187	0.005089137678065025
OR7K1P	0.5921338423698299	0.0050874535249902835
RNU6-623P	0.5921741620536441	0.005086899623710742
LINC00511	0.59237342024602	0.005084162520756848
BNIP3P27	0.5924093927435552	-0.005083668430854566
PLCH1-AS1	0.5925332238472263	0.005081967689520187
H4P1	0.5925397640965933	-0.005081877867892964
SNRPE	0.5927048722536026	0.005079610477503365
MYL1	0.5928437721517685	-0.0050777032230418595
PSME2P6	0.5928948122273312	0.005077002435887581
EXOC1L	0.5929204137168818	0.005076650934378263
RN7SL286P	0.5929696591718818	-0.005075974827189498
ZNF180	0.5931248214210301	0.005073844721407171
RNA5SP190	0.5931467638802852	-0.005073543510496241
HTN1	0.5931876443967291	-0.0050729823446412185
OR2T6	0.5932381868478753	-0.005072288574130727
RNU6-1165P	0.5933756589197685	0.005070401701874903
FAM153DP	0.5936700263948353	0.0050663620355044445
RNU6-1184P	0.5937204949788997	0.005065669536651504
GML	0.5937257600797674	-0.005065597293729137
MIR4689	0.5939665636245381	-0.0050622935198368696
MIR4512	0.5942467854692512	0.005058449706314586
RPS15AP30	0.5942606302392331	0.00505825981857397
SNORD105	0.5944117777963549	-0.00505618688799294
FAM90A3P	0.5944133110790918	-0.005056165860844696
LRRTM4-AS1	0.5944537385319042	0.005055611455377619
YRDCP2	0.594470600351853	-0.005055380224403196
SNORD115-46	0.5944853589354215	0.005055177838172323
ZXDC	0.594523221698812	0.005054658632046011
MTND3P4	0.5945912826097761	0.00505372536145351
A1CF	0.5947813838483643	-0.005051118897626755
KCTD9P5	0.5948144686948778	0.005050665312653508
MRPL57P6	0.5948786831407129	0.005049784981538821
MIR6854	0.5951158736093028	-0.0050465336570337735
RPL10AP5	0.595253860989956	0.005044642446131368
RN7SKP247	0.5954598807752493	0.00504181917711886
LINC02729	0.5955801921110244	-0.005040170651920183
ZNF402P	0.5956063228240296	0.005039812624780722
SEC63P1	0.5956187892060031	0.0050396418205196575
SNRPEP7	0.5956280835179086	0.005039514478452323
USP17L9P	0.5956494553542111	0.005039221664751062
DDX17	0.5957038531860641	0.0050384763863240145
FAM47C	0.5959731699380371	0.005034787064515446
ATP5MGL	0.5959877908529144	0.005034586796978217
CSN1S2AP	0.5960542647417186	-0.005033676310227175
MIR22HG	0.5961029398074102	-0.005033009641665989
PRR30	0.5961307330890526	0.005032628987519435
TPM3P7	0.5962814358187359	-0.00503056511800086
UBE2V1P5	0.596373635947496	0.005029302557052557
TMEM14C	0.5963737504652395	-0.005029300988936156
ELOVL3	0.5965978404464576	0.005026232738611903
RNA5SP226	0.5966369468095306	-0.0050256973462659725
OR8B9P	0.5967350578665935	0.005024354210375006
YTHDF1P1	0.5969862777144022	0.0050209154801485805
GEMIN2P2	0.5970827958889475	0.005019594501772918
RNU6-614P	0.5971011057304669	0.005019343918429945
LINC01069	0.5972239950605058	0.0050176621800368075
KRTAP13-1	0.5972470779545809	-0.0050173463085788576
ST6GALNAC2P1	0.5972879638064842	0.005016786831108163
DEFA4	0.5972886386610099	-0.0050167775966196305
LINC01471	0.5973849530773332	-0.005015459710301272
ST3GAL1	0.5974520768594419	-0.005014541301441445
RN7SKP243	0.5974648678551653	-0.005014366296304401
MAGEB6B	0.5975311483685408	0.00501345948015454
NBEAP3	0.5975725815914654	0.005012892635168285
SPDYE9	0.5976268982070139	-0.005012149560452877
MTCO3P27	0.5976480337690463	-0.0050118604251468465
RNU6-1076P	0.597669000042871	0.005011573610300157
XKRYP1	0.5976809112698449	-0.005011410668898396
RN7SL864P	0.5976982630060816	0.005011173305880605
WARS2P1	0.5978339402159278	-0.005009317417865906
HMGN2P4	0.5979728481115021	0.005007417536446299
CSN2	0.5979945994304239	-0.005007120055835913
RNA5SP199	0.5980071262983687	-0.005006948735106392
NBEAP5	0.5980454223392575	0.005006424998518125
LINC01251	0.598056449704694	-0.005006274191111326
MIR1288	0.5982398032161587	-0.005003766880720469
MIR3157	0.5982636930581187	0.0050034402191864585
MIR3927	0.5983402901680392	0.005002392896401038
MTND2P21	0.5983406402546134	-0.005002388109758996
MS4A15	0.5983691964867215	-0.00500199767215554
AGGF1P1	0.598414710304656	0.005001375397939573
SPATA9	0.5984436656989083	-0.005000979525051001
MESTP3	0.5984872437864768	-0.005000383749737185
MIR1-1HG	0.5985113230656516	-0.005000054559700617
BMS1P8	0.5985888252310926	-0.004998995061265802
PRKCIP1	0.598625562555575	0.0049984928630001195
C1QBPP1	0.5986301200521392	0.004998430563115804
ANAPC1P3	0.5987942632489505	0.004996186908367398
OR52V1P	0.5988678129097731	-0.004995181656868766
BPIFA3	0.5988970066234771	0.004994782662735798
CEACAM18	0.5989813472293363	-0.004993630018662196
OR2A25	0.5989882873742789	0.004993535174185304
OSTCP8	0.5990132279915699	0.004993194338181328
MIR6740	0.5990242914753345	0.004993043147768097
RNA5SP155	0.5991511685569162	-0.004991309372224924
UBE2V2P1	0.5993005000638278	0.004989268970028727
NUTF2P4	0.5995372904370777	0.004986034039128237
TRIM60P10Y	0.6000182927432227	-0.004979464567454767
LINC01972	0.600131516429651	0.004977918518486812
PIGPP3	0.6001373416850884	0.004977838979245798
LINC02463	0.6001999480100242	-0.004976984161594807
LINC01849	0.6002792747000889	-0.004975901104425172
MIR6775	0.6003192416983304	0.004975355454543427
MRPS21P1	0.6003878390470397	-0.004974418966774591
RPS3AP52	0.6004174737661618	-0.004974014409950112
RNU6-106P	0.6004941324304006	-0.004972967950060596
HSD3BP4	0.6005254356391595	0.004972540650398503
MIR1258	0.600534939353548	0.004972410923391403
PPM1AP1	0.6006133698387938	0.004971340371914312
NEU3	0.6006143195815963	-0.004971327408610668
RBBP8P1	0.6006504332073888	0.004970834490561476
MIR4307	0.6007869009773101	0.004968971950886562
SMIM20	0.6008266258296365	-0.004968429814000438
EIF4B	0.6008917072857979	0.004967541662984408
MUTYH	0.600945229321521	0.004966811293162886
DENND5B-AS1	0.6010070006614934	0.004965968388601222
ZFP64P1	0.6010885774341608	0.004964855287752068
MIR6859-3	0.6010983781601067	-0.004964721563143984
CSN1S1	0.6011562466106259	-0.004963932005384786
POGK	0.6011969461723066	0.004963376720681288
LOXHD1	0.6013286910348641	-0.004961579375245204
RNU6-739P	0.6014380342996597	0.004960087781307257
CCNYL5	0.6014593996367461	-0.00495979634273828
RNU6-735P	0.6016710765787348	0.004956909169283145
SPRR2B	0.6016891534130172	-0.004956662631042516
ADD3	0.6017547540721739	-0.004955767974175472
ARPC3P2	0.6018016435398821	-0.0049551285260872316
RNU6-590P	0.6018255418969498	-0.0049548026244677235
KCND3-IT1	0.601857614621857	-0.004954365258258633
TRIM51FP	0.6020724716097141	0.0049514355883470765
OLAH	0.6021019547616158	0.004951033609322886
KRT35	0.6022737454215001	-0.004948691558463823
ELOCP19	0.6022748238329769	-0.004948676857250167
MTCO2P27	0.6022878517121826	-0.004948499258412144
PEX5L-AS1	0.6023164593636723	-0.004948109278855973
IFITM3P4	0.6023369641478103	-0.004947829762735752
TNR-IT1	0.6024386672889479	0.0049464434341449206
GAPDHS	0.6026387873675892	-0.00494371587933647
PGLYRP1	0.6027454658691268	-0.004942262061638332
KRT17P2	0.6027977969893497	0.004941548933967014
SEPTIN7P3	0.6030589243766284	-0.004937990909988773
NDUFB9P1	0.6030948296139746	0.004937501732886575
IFNA17	0.6032557375164792	0.004935309665910568
LINC02551	0.6032823966112348	-0.004934946511371868
AKR1B1P7	0.6033543944873144	-0.004933965780615564
YBX1P3	0.603452437161889	0.004932630361018123
PP2D1	0.6035496966927371	0.0049313057048306404
RNU6-954P	0.6036231008836208	-0.004930306017336404
RNU6-2	0.6036663573076999	-0.004929716936144682
LINC01486	0.6037113246468593	0.004929104575218027
SNORD114-6	0.6037612265358122	0.004928425040054861
HNRNPA1P12	0.6038015657515523	0.004927875742308063
RNU1-86P	0.6038850468478113	-0.004926739035381642
SPSB4	0.6039352233936898	-0.004926055848473988
OR7E23P	0.6039661705439716	0.0049256344952352355
MTCYBP31	0.6040123573198806	0.004925005668692566
HNRNPA1P10	0.6040737975769839	-0.004924169201587841
G6PC2	0.6040894704369311	-0.004923955832428054
RN7SKP128	0.6042268275665358	0.0049220859689243805
FADS2B	0.6042458250268272	0.004921827368629293
RGS2	0.6042615989983866	0.004921612650401013
ALG2	0.6042659471956697	0.004921553462375004
MIR512-2	0.6042789986249713	0.004921375806373092
AKAP11	0.6045461380166286	-0.004917739884337928
CXorf58	0.604733555127446	-0.004915189459017947
ERVMER34-1	0.60474244466022	-0.004915068496536311
SPATA31A6	0.6048924656586913	0.0049130272370373745
RPSAP41	0.6049208386459359	-0.004912641205742806
MIR1296	0.604963967517083	-0.004912054427456138
CKM	0.6052320532306941	-0.004908407479622573
NPS	0.6053124152593418	-0.00490731440265528
FAM50B	0.6053349450069359	-0.004907007966756827
RNU6-805P	0.6053706945986714	-0.004906521733079229
ZNF584	0.60557874023225855	-0.004903692339327777
RNU6-673P	0.6056702937874286	0.004902447360726285
LINC02250	0.6057692044978611	0.004901102431523542
RBMY2EP	0.6059277694220557	0.004898946564762968
RANP2	0.6061475213149111	0.0048959592103275185
GSTA7P	0.606230190631287	0.004894835511298071
PPIAP1	0.606269935964015	-0.004894295289399023
RSPO3	0.6063102361855524	0.004893747541575347
SNRPCP15	0.6063189277893073	0.004893629410189276
MTCO1P8	0.6063616845357643	0.0048930482955817835
ARL8B	0.6064036196728382	0.004892478365411212
RN7SKP220	0.6064502657300179	-0.004891844430980952
UGT1A13P	0.6065226707137028	0.004890860467900364
SUSD3	0.6065232284559938	-0.004890852888545475
AFF1	0.6067152531337833	0.004888243583226198
GFI1B	0.6067430244494347	-0.004887866246435008
MIR6811	0.6067917346864828	-0.004887204425180099
KYNUP1	0.6068263590339489	-0.004886734001969719
SHROOM2P1	0.6071475527207361	-0.004882370679769875
MAS1	0.6071693407684498	-0.0048820747328572195
GTF2IP2	0.6072745151046333	0.0048806462171958115
RPL17P35	0.6073060192244704	-0.0048802183384044524
CHRNB1	0.6073495087078228	-0.00487962769454957
PFDN6	0.6075318724306171	-0.004877151163036127
KDM5DP1	0.6075630193824576	0.0048767282151027476
RNU6-618P	0.6077328977076863	0.004874421588590244
NPTN-IT1	0.6078245095361234	0.004873177792500152
MIR211	0.6078702013818202	0.004872557474384978
RNA5-8SP2	0.6078720607288837	0.004872532232100853
TERB2	0.6078787497054848	-0.004872441423600477
RNU1-139P	0.6081338452215223	-0.004868978619121572
RNU1-32P	0.6081581917191745	-0.004868648160443215
SMURF2P1	0.6081735243843305	-0.004868440050895882
CCN6	0.608278626680057	0.004867013565282447
RPL32P14	0.6083562653591561	0.00486595989612762
PDZD11	0.6083784634188352	-0.004865658647367477
RNA5SP521	0.6084196504230622	0.004865099713558006
ANKRD30BP1	0.6084522879399448	-0.00486465681369085
DEFA3	0.6084565173137193	-0.004864599420727586
ZNF749	0.6084875695380627	-0.0048641780448326006
RPS3AP2	0.60863298292363055	-0.004862204925656037
BMS1P12	0.6086460921934318	-0.004862027055843064
