CpGs	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	Treg
cg18835472	0.871999979019165	0.877499997615814	0.939000010490417	0.957000017166138	0.010999999940395	0.011500000022352	0.021999999880791	0.047499999403954	0.643999993801117	0.923500001430511	0.941500008106232
cg09976287	0.486000001430511	0.970089495182037	0.981499999761581	0.976999998092651	0.988000005483627	0.985500007867813	0.976999998092651	0.969999998807907	0.968999981880188	0.979499995708466	0.969999998807907
cg03034148	0.984000027179718	0.945833174387614	0.96000000834465	0.969999998807907	1	0.972499996423721	0.95100000500679	0.95550000667572	0.957000017166138	0.243500001728535	0.954999983310699
cg01048252	0.986000001430511	0.959029877963273	0.979999989271164	0.97800001502037	0.910999983549118	0.888999998569489	0.871499985456467	0.788499981164932	0.096000000834465	1	0.967500001192093
cg02196503	0	0.771910673777262	0	0	0.032000001519918	0.029500000178814	0	0	0	0	0
cg23858605	0.947000026702881	0.915476342042287	0.96399998664856	0.96900001168251	0.795500010251999	0.816500008106232	0.27649999409914	0.944000005722046	0.945999979972839	0.981499999761581	0.979000002145767
cg17615629	0.674000024795532	0.923076923076923	0.058499999344349	0.072000000625849	0.929000020027161	0.924000024795532	0.940499991178513	0.912000000476837	0.906000018119812	0.647499978542328	0.051500000059605
cg09569347	0.423000007867813	0.910526315789474	0.036500000394881	0.026000000536442	0.890999972820282	0.867499977350235	0.900999993085861	0.899000018835068	0.907000005245209	0.225499995052814	0.014999999664724
cg11019014	0.935999989509583	0.941666660706202	0.445999994874001	0.498499989509583	0.979999989271164	0.953500002622604	0.94200000166893	0.939000010490417	0.958000004291534	0.708000004291534	0.232999999076128
cg25463483	0.955999970436096	0.944576269994348	0.952500015497208	0.967999994754791	0.324500009417534	0.408500000834465	0.293499991297722	0.271499991416931	0.363000005483627	0.96849998831749	0.985000014305115
cg27516100	0.940999984741211	0.923745006322861	0.961499989032745	0.967000007629395	0.208499997854233	0.282999999821186	0.258000008761883	0.233999997377396	0.175999999046326	0.913999974727631	1
cg26321999	0.78600001335144	0	0.089999999850988	0.359500005841255	0.363999992609024	0.357000008225441	0.281999990344048	0.596500009298325	0.568000018596649	0.844500005245209	0.185000002384186
cg00934322	0.917999982833862	0.019230749458075	0.822499990463257	0.944000005722046	0.912499994039536	0.927000015974045	0.901000022888184	0.920499980449677	0.901000022888184	0.966500014066696	0.869499981403351
cg19456997	0.936999976634979	0.099508599508546	0.922499984502792	0.896499991416931	0.913000017404556	0.865000009536743	0.816500008106232	0.858500003814697	0.843999981880188	0.933499991893768	0.853500008583069
cg17169196	0.009999999776483	0.866642958748432	0.015999999828637	0.011500000022352	0.974999994039536	0.985000014305115	0.952999979257584	0.949999988079071	0.976000010967255	0.291000001132488	0
cg02402436	0	0.728571428571429	0	0.012000000104308	0.90149998664856	0.879999995231628	0.795000016689301	0.899000018835068	0.828999996185303	0.046000000089407	0.005499999970198
cg26969933	0.556999981403351	0.910600006580353	0.962500005960464	0.923500001430511	0.167999997735023	0.162000000476837	0.064500000327826	0.119999997317791	0.561999976634979	0.903999984264374	0.900499999523163
cg23666117	0.395000010728836	0.911106526851654	0.915499985218048	0.935999989509583	0.070000000298023	0.091499999165535	0.032000000588596	0.131000000983477	0.435000002384186	0.817499995231628	0.904500007629395
cg13318914	0.906000018119812	0.844355005025864	0.916999995708466	0.918999999761581	0	0.028000000864267	0	0.780499994754791	0.83899998664856	0.922499984502792	0.947500020265579
cg10917426	0.967999994754791	1	0.971999973058701	0.90599998831749	0.967999994754791	0.95949998497963	0.958999991416931	0.965499997138977	0.936999976634979	0.318999990820885	0.981000006198883
cg08975528	0.967999994754791	1	0.960999995470047	0.960500001907349	0.985000014305115	0.960500001907349	0.987500011920929	0.96450001001358	0.939000010490417	0.280000001192093	0.972000002861023
cg16463880	0.981000006198883	1	0.976999998092651	0.942499995231628	0.967500001192093	0.97350001335144	0.986000001430511	0.916500002145767	0.884999990463257	0.22749999910593	0.966000020503998
cg20198611	0.936999976634979	0.845238095238095	0.916999995708466	0.880500018596649	0.114500001072884	0.192500002682209	0.039000000804663	0.953500002622604	0.972000002861023	0.944499999284744	0.899499982595444
cg05454562	0.935000002384186	0.867916494607925	0.9375	0.958499997854233	0.630000025033951	0.646000027656555	0.686999976634979	0.599000006914139	0.082000002264977	0.914000004529953	0.932000011205673
cg04276715	0.953999996185303	0.894444432523515	0.979000002145767	0.96450001001358	0.886999994516373	0.875999987125397	0.866499990224838	0.888999998569489	0.419999986886978	0.9375	0.981000006198883
cg03409108	0.159999996423721	0.874877989292145	0.357500001788139	0.489500001072884	0.036499999463558	0.076499998569489	0.094500001519918	0.130999997258186	0.035999998450279	0.395999997854233	0.334000006318092
cg06104989	0.721000015735626	0.941938178780284	0.966999977827072	0.967500001192093	0.287499994039536	0.297499999403954	0.128500003367662	0.200500003993511	0.955999970436096	0.909500002861023	0.951999992132187
cg06963503	0.938000023365021	0.881944444444444	1	0.965999990701675	0	0	0	0.17400000244379	0.919000029563904	0.985500007867813	0.95550000667572
cg26826793	0	0.869747932468142	0	0	0.041000001132488	0.046000000089407	0	0	0	0	0
cg26925554	0.888999998569489	0.804924401369962	0.699499994516373	0.708499997854233	0.047499999403954	0.032500000670552	0.096499998122454	0.055500000715256	0.012000000104308	0.443999990820885	0.701499998569489
cg05569131	0.922999978065491	0.91287899017334	0.895999997854233	0.923500001430511	0.16499999910593	0.193499997258186	0.055500002577901	0.020999999716878	0	0.716999977827072	0.891999989748001
cg12649238	0.968999981880188	1	0.972499996423721	0.975000023841858	0.730500012636185	0.555999994277954	0.637499988079071	0.516500011086464	0.054000001400709	0.925000011920929	0.992000013589859
cg12460838	0.455000013113022	0.872894970483558	0.394000008702278	0.703500002622604	0.048500001430512	0.021499999798834	0.019500000402331	0.027000000700355	0.016000000759959	0.605500012636185	0.305000007152557
cg19765834	0.093999996781349	0.872618857451848	0.97299998998642	0.97350001335144	0.978500008583069	0.979499995708466	1	0.989499986171722	0.957000017166138	0.958499997854233	0.979000002145767
cg21246698	0.75	0.071078399196267	0.92849999666214	0.775000005960464	0.717999994754791	0.717999994754791	0.627499997615814	0.706000000238419	0.777999997138977	0.822499990463257	0.858999997377396
cg16203210	0.944000005722046	0.91779300570488	0.785500019788742	0.58050000667572	0.230999991297722	0.256500005722046	0.251000002026558	0.252499997615814	0.027000000700355	0.078500002622604	0.890000015497208
cg23598378	0.971000015735626	0.954591995477676	0.966499984264374	0.914499998092651	0.871999979019165	0.814000010490417	0.817999988794327	0.693500012159348	0.589999973773956	0.204999998211861	0.983000010251999
cg03601764	0.120999999344349	0.861904761904762	0.667499989271164	0.742000013589859	0.864000022411346	0.885500013828278	0.878499984741211	0.86599999666214	0.847000002861023	0.898999989032745	0.155000001192093
cg02925148	0.694000005722046	0.94375	0.869499981403351	0.947500020265579	0.986000001430511	0.976999998092651	0.970499992370605	0.956000000238419	0.975000023841858	0.971500009298325	0.277999997138977
cg23261343	0.639999985694885	0	0.831999987363815	0.685500025749207	0	0.00800000037998	0	0.016999999992549	0	0.693000018596649	0.890500009059906
cg24190730	0.245000004768372	0	0.493000015616417	0.619500011205673	0.012500000186265	0	0	0.017999999690801	0	0.194499999284744	0.72350001335144
cg01087801	0.298000007867813	0	0.762999981641769	0.622500002384186	0.014999999664724	0.013500000350177	0	0.01450000051409	0	0.516499996185303	0.868000000715256
cg22486242	0.962000012397766	0.917093960138468	0.969500005245209	0.937000006437302	0.359500005841255	0.282999992370605	0.173000000417233	0.08049999922514	0	0.860499978065491	0.912999987602234
cg15703314	0.944999992847443	0.945587998628616	0.946999996900558	0.856499999761581	0.97749999165535	0.954499989748001	0.976999998092651	0.972499996423721	0.962000012397766	0.214499995112419	0.961000025272369
cg24169118	1	1	0.989499986171722	0.96000000834465	0.974999994039536	1	1	0.983000010251999	0.977999985218048	0.240500003099442	0.948500007390976
cg19236028	0.100000001490116	0.919047619047619	1	0.96900001168251	0.97749999165535	0.95550000667572	0.955000013113022	0.96000000834465	0.65200001001358	0.935000002384186	0.957000017166138
cg02332110	0.957000017166138	0.91287883122762	0.894499987363815	0.892500013113022	1	0.96849998831749	0.966499984264374	0.968000024557114	0.971000015735626	0.405500009655952	0.894999980926514
cg17388108	0.875	0.049227798357606	0.875	0.838499993085861	0.895000010728836	0.846499979496002	0.827499985694885	0.846500009298325	0.824000000953674	0.824999988079071	0.874000012874603
cg10858843	0.929000020027161	0.056618850678206	0.887999981641769	0.87950000166893	0.494500011205673	0.284999996423721	0	0.944000005722046	0.966000020503998	0.898499995470047	0.878499984741211
cg13631075	0.851999998092651	0.116666499525309	0.835999995470047	0.873499989509583	0.830499976873398	0.791999995708466	0.802000015974045	0.823500007390976	0.837999999523163	0.866500020027161	0.871500015258789
cg27011416	0.894999980926514	0.072829125005575	0.856000006198883	0.712500005960464	0.872999995946884	0.864500015974045	0.913499981164932	0.869000017642975	0.912999987602234	0.837000012397766	0.8125
cg08597292	0.966000020503998	0.969047619047833	0.975000023841858	0.976999998092651	0.75900000333786	0.847000002861023	0.725500017404556	0.520000010728836	0.623000025749207	0.928000003099442	0.980500012636185
cg22800555	0.828999996185303	0.13418301965668	0.892500013113022	0.757999986410141	0.898499995470047	0.887499988079071	0.904500007629395	0.870999991893768	0.825999975204468	0.824499994516373	0.774500012397766
cg00030432	0.912000000476837	0.93398268398247	0.956000000238419	0.951999992132187	0.803000003099442	0.739500015974045	0.691000014543533	0.657999992370605	0	0.864000022411346	0.937000006437302
cg25923345	0.830999970436096	0.129418238013364	0.886999994516373	0.854499995708466	0.832000017166138	0.84400001168251	0.793500006198883	0.784000009298325	0.792999982833862	0.810000002384186	0.907499998807907
cg01975495	0.41499999165535	0.956959706959707	0.729000002145767	0.788499981164932	0.304499998688698	0.310499995946884	0.430500000715256	0.422499999403954	0.421000003814697	0.69200000166893	0.771499991416931
cg13202571	0.890999972820282	0.867595818815331	0.952500015497208	0.956999987363815	0.043499998748303	0.064500000327826	0.048499999567866	0.072999998927116	0.172999992966652	0.891999989748001	0.915000021457672
cg24417971	0.927999973297119	0.05	0.976500004529953	0.966000020503998	0.124499998986721	0.130499996244907	0.176500000059605	0.17849999666214	0.174999997019768	0.855000019073486	0.963499993085861
cg17974145	0.885999977588654	0.942434012889862	0.797500014305115	0.90149998664856	0.502499997615814	0.539000004529953	0.493500009179115	0.424500003457069	0.052999999374151	0.902500003576279	0.890999972820282
cg06086267	0	0.839743653933207	0.033999999985099	0.256999999284744	0.013500000350177	0.010499999858439	0	0	0	0.04700000025332	0.035000000149012
cg23328493	0.912000000476837	0.953835010528564	0.960500001907349	0.956999987363815	0.97299998998642	0.976500004529953	0.939500004053116	0.969500005245209	0.939999997615814	0.494500011205673	0.96450001001358
cg14564439	0	0.852454483509064	0	0	0.010499999858439	0.027499999850988	0	0	0.024000000208616	0.054000001400709	0.021500000730157
cg17320537	0.086999997496605	0.971008612829096	0.970500022172928	0.987499982118607	0.946000009775162	0.972499996423721	0.993499994277954	0.961999982595444	0.962000012397766	0.945500016212463	0.885500013828278
cg18664915	0	0.896634519100189	0.96000000834465	0.951499998569489	0.958000004291534	0.912500023841858	0.920500010251999	0.988000005483627	0.938000023365021	0.974000006914139	0.944000005722046
cg03935228	0.898000001907349	0.921296348174413	0.89300000667572	0.649500012397766	0.953999996185303	0.979000002145767	0.967000007629395	0.970499992370605	0.967999994754791	0.175999999046326	0.662000000476837
cg02437464	0.920000016689301	0.928570985794067	0.91049998998642	0.631000012159348	0.986999988555908	0.933999985456467	0.962999999523163	0.948499977588654	0.972000002861023	0.158999998122454	0.62049999833107
cg16492851	0.123999997973442	0.95903022472675	0.935999989509583	0.903499990701675	0.983000010251999	0.981000006198883	0.944499999284744	0.953000009059906	0.949999988079071	0.946999996900558	0.916500002145767
cg04682977	0.030999999493361	0.97312397229207	0.964000016450882	0.920500010251999	0.985500007867813	0.961000025272369	0.939000010490417	0.961499989032745	0.935000002384186	0.935499995946884	0.933499991893768
cg16176069	0.030999999493361	0.953463017940521	0.977999985218048	0.97800001502037	0.978500008583069	0.971500009298325	0.973000019788742	0.967500001192093	0.981000006198883	0.97299998998642	0.970499992370605
cg13727277	0.023000000044704	0.949163496494293	0.980499982833862	0.965499997138977	0.963500022888184	0.960999995470047	0.989499986171722	0.962999999523163	0.977999985218048	0.96000000834465	0.964499980211258
cg17581870	0.028000000864267	0.912291933418694	0.933499991893768	0.912000000476837	0.907000005245209	0.929500013589859	0.844500005245209	0.912000000476837	0.814999997615814	0.845499992370605	0.851999998092651
cg02022181	0.158000007271767	0.919136878814298	0.988999992609024	0.965499997138977	0.764499992132187	0.852999985218048	0.71450001001358	0.763999998569489	0.493000000715256	0.967500001192093	0.971500009298325
cg06242730	0	0.931783167521159	0.965499997138977	0.965000003576279	0.086500000208616	0.206000000238419	0.069000001996756	0.078500002622604	0.00899999961257	0.897499978542328	0.924499988555908
cg21583068	0.666999995708466	0.904273509979248	0.715499997138977	0.5	0.409500002861023	0.438999995589256	0.394999995827675	0.355499997735023	0.345999985933304	0.028000000864267	0.736999988555908
cg03836171	0.453000009059906	0.942741929523407	0.71900001168251	0.874500006437302	0.431500002741814	0.451999992132187	0.203000001609325	0.076999997720122	0.081000000238419	0.635500013828278	0.849999994039536
cg26619790	0.888999998569489	0.926301509141922	0.979999989271164	0.985000014305115	0.210999995470047	0.200000002980232	0.16950000077486	0.247500002384186	0.25	0.918999999761581	0.99099999666214
cg11000311	0.824000000953674	0.116883121963058	0.748499989509583	0.793500006198883	0.713499993085861	0.735000014305115	0.687000006437302	0.720999985933304	0.550999999046326	0.760499984025955	0.840499997138977
cg08622048	0.816999971866608	0.927447552447462	0.968500018119812	0.935999989509583	0.96399998664856	0.953999996185303	0.921000003814697	0.946000009775162	0.944999992847443	0.361999996006489	0.984499990940094
cg24320290	0.949999988079071	0.918060200668896	0.943500012159348	0.766499996185303	0.983999997377396	0.964000016450882	0.932499974966049	0.985499978065491	0.955999970436096	0.128499999642372	0.899499982595444
cg23715213	0.986000001430511	0.966518014669418	1	0.985500007867813	0.972000002861023	0.942999988794327	0.973999977111816	0.951499998569489	0.206000000238419	0.95100000500679	1
cg27543981	0.929000020027161	0.119429560434638	0.952999979257584	0.939500004053116	0.934000015258789	0.912499994039536	0.913499981164932	0.932000011205673	0.921999990940094	0.912999987602234	0.973499983549118
cg21596469	0.730000019073486	0.056589150801301	0.717999994754791	0.662000000476837	0.533499985933304	0.517999991774559	0.444000005722046	0.407499998807907	0.122000001370907	0.673000007867813	0.640000000596046
cg06571273	0.949999988079071	0.916083916083916	0.994500011205673	0.96000000834465	0.837999999523163	0.83899998664856	0.846500009298325	0.821000009775162	0.090999998152256	0.969999998807907	0.939500004053116
cg17544101	0.982999980449677	1	0.976499974727631	0.951499998569489	0.979000002145767	0.962000012397766	0.983500003814697	0.972000002861023	0.970000028610229	0.238499999046326	0.964499980211258
cg15039797	0.959999978542328	0.936584386915513	0.274999998509884	0.606000021100044	0.967000007629395	0.971500009298325	0.926999986171722	0.958499997854233	0.941999971866608	0.125999998301268	0.51400001347065
cg15238183	0.880999982357025	0.845238095238095	0.889000028371811	0.895000010728836	0.766499996185303	0.803000003099442	0.392499998211861	0.951499998569489	0.96399998664856	0.695499986410141	0.952000021934509
cg12711889	0.846000015735626	0.969923126163767	0.976000010967255	0.877999991178513	0.960500001907349	0.967999994754791	0.939999997615814	0.946000009775162	0.982999980449677	0.045499999076128	0.969999998807907
cg03831862	0.782999992370605	0.930952380952381	0.939000010490417	0.965499997138977	0.427000001072884	0.403999999165535	0.176500000059605	0.10249999910593	0.231000006198883	0.947500020265579	0.972000002861023
cg12123300	0	0.882307692307692	0.276500009000301	0.170999996364117	0.025000000372529	0.051000000908971	0	0.00800000037998	0.970000028610229	0.664000004529953	0.094500003382564
cg25838060	0.013000000268221	0.838367346938776	0.936000019311905	0.962999999523163	0.67849999666214	0.777999997138977	0.752000004053116	0.726999998092651	0.98199999332428	0.945499986410141	0.976500004529953
cg06610422	0.824000000953674	0.058608830206259	0.833999991416931	0.800500005483627	0.747499972581863	0.802500009536743	0.720499992370605	0.758000016212463	0.782999992370605	0.438999995589256	0.77250000834465
cg03930004	0.78600001335144	0.080158742931154	0.784500002861023	0.80349999666214	0.763999998569489	0.711999982595444	0.61149999499321	0.767000019550323	0.75	0.820000022649765	0.743000000715256
cg15922246	0.91100001335144	0.096354166666667	0.922000020742416	0.928000003099442	0.877499997615814	0.892500013113022	0.819000005722046	0.84799998998642	0.815999984741211	0.915499985218048	0.889999985694885
cg09449988	0.597000002861023	0.121428572173629	0.900999993085861	0.877999991178513	0.328000009059906	0.403999999165535	0.258499994874001	0.288000002503395	0.289000004529953	0.586500018835068	0.939500004053116
cg15661715	0.958000004291534	0.948412698412698	0.949499994516373	0.951999992132187	0.961499989032745	1	0.912499994039536	0.979000002145767	0.966000020503998	0.530499994754791	0.971500009298325
cg24271718	0.973999977111816	0.975241545893611	0.956499993801117	0.940999984741211	0.969999998807907	1	0.938999980688095	0.944499999284744	0.958000004291534	0.587500005960464	0.976999998092651
cg00004836	0.985000014305115	0.986486486486487	0.953999996185303	0.941000014543533	0.983500003814697	0.971500009298325	0.927000015974045	0.958499997854233	0.929000020027161	0.552500009536743	0.950500011444092
cg10401362	0.96399998664856	0.951743990182877	0.977999985218048	0.961499989032745	0.986999988555908	0.956499993801117	0.942499995231628	0.958999991416931	0.509999990463257	0.198999997228384	0.945500016212463
cg18064706	0.961000025272369	0.905405467426455	0.985000014305115	0.941000014543533	0.463000014424324	0.569000005722046	0.018500000238419	0.958999991416931	0.986999988555908	0.775499999523163	0.969500005245209
cg03331514	0.879000008106232	0	0.845999985933304	0.892000019550323	0.650000005960464	0.52649998664856	0.513000011444092	0.742000013589859	0.771000027656555	0.833000004291534	0.755999982357025
cg02711800	1	0.921296455242016	0.985000014305115	0.8125	0.932000011205673	0.933499991893768	0.886500000953674	0.933999985456467	0.843999981880188	0.110500000417233	0.98649999499321
cg12192749	0.526000022888184	0	0.748499989509583	0.801999986171722	0	0.021500000730157	0.073000002652407	0.018000000156462	0	0.524500012397766	0.810000002384186
cg26648455	0.822000026702881	0.863353933606829	0.923500001430511	0.866999983787537	0.37100000679493	0.375	0.236000001430511	0.363499999046326	0.910000026226044	0.884499996900558	0.899499982595444
cg18542546	0.958000004291534	0.926075268817204	0.96849998831749	0.984999984502792	0.243500001728535	0.334999993443489	0.059499999508262	0.20549999922514	0	0.972499996423721	0.965999990701675
cg21180201	0.875	0.950428396572827	0.928000003099442	0.839499980211258	0.950499981641769	0.943500012159348	0.929000020027161	0.931499987840652	0.97299998998642	0.105499997735023	0.958499997854233
cg00197322	0.820999979972839	0.892720457580354	0.92849999666214	0.859999984502792	0.891000002622604	0.957499980926514	0.649500012397766	0.915499985218048	0.875	0.302499994635582	0.930500000715256
cg05780020	0.98199999332428	0.986486494541168	0.968500018119812	0.978500008583069	0.946000009775162	0.98199999332428	0.935999989509583	0.943000018596649	0.943000018596649	0.369000002741814	0.966500014066696
cg13691901	0.970000028610229	1	0.988000005483627	0.965499997138977	0.962000012397766	0.979000002145767	1	1	0.978999972343445	0.354500010609627	0.983999997377396
cg12183789	0.78600001335144	0.913664519786835	0.052999999374151	0.014499999582768	0.962999999523163	1	0.983000010251999	0.928999990224838	0.925999999046326	0	0.10050000064075
cg04593460	0.345999985933304	0.930176019668579	0.963499993085861	0.961499989032745	0.964499980211258	0.975999981164932	0.945499986410141	0.965000003576279	0.975000023841858	0.983999997377396	0.961499989032745
cg12098228	0	0.836666653553645	0	0.118499998003244	0.104000002145767	0.113000001758337	0.049999998882413	0	0	0.066500000655651	0.010499999858439
cg03116466	0.975000023841858	0.926785498857498	0.960999995470047	0.972499996423721	0.096000000834465	0.119499996304512	0.053000001236796	0.046500000171363	0	0.985500007867813	0.962999999523163
cg25817701	0.012000000104308	0.96076899766922	0.894999980926514	0.97350001335144	0.874000012874603	0.866499990224838	0.731499999761581	0.830999970436096	0.800000011920929	0.949999988079071	0.887500017881393
cg02185182	0.950999975204468	0.951800464164643	0.944499999284744	0.94650000333786	0.806500017642975	0.763999998569489	0.747500002384186	0.690499991178513	0.171000003814697	0.932500004768372	0.9375
cg01719223	0.133000001311302	0.921580523252487	0.976999998092651	0.950499981641769	0.860499978065491	0.817999988794327	0.823000013828278	0.797000020742416	0.836000025272369	0.835500001907349	0.951499998569489
cg22493042	0.342999994754791	0.956890331890332	0.987999975681305	0.974999994039536	0.935999989509583	0.96450001001358	0.915499985218048	0.923500001430511	0.929000020027161	0.937999993562698	0.974000006914139
cg06068163	0.959999978542328	0.961073329254073	0.986999988555908	0.962000012397766	0.983500003814697	0.925999999046326	0.983500003814697	0.982500016689301	0.967999994754791	0.1739999987185	0.96000000834465
cg18584272	0.959999978542328	0.957890070921986	0.975500017404556	0.939500004053116	0.979999989271164	0.959500014781952	0.938500016927719	0.976999998092651	0.981000006198883	0.203500002622604	0.988999992609024
cg20297638	0.861999988555908	0.04862955593686	0.945499986410141	0.956000000238419	0.408500000834465	0.55349999666214	0.527999997138977	0.677500009536743	0.638999998569489	0.487500011920929	0.881499975919724
cg21883904	0.952000021934509	0.903125	0.968500018119812	0.967000007629395	0.679499983787537	0.708499997854233	0.78600001335144	0.612499982118607	0.26800000667572	0.90599998831749	0.973499983549118
cg07486119	0.967000007629395	0.941919191919192	0.956499993801117	0.981499999761581	0.694499999284744	0.778500020503998	0.686499983072281	0.715499997138977	0.28099998831749	0.948500007390976	0.965499997138977
cg03136023	0.582000017166138	0.873608973096399	0.913500010967255	0.797499984502792	0.896499991416931	0.886500000953674	0.885500013828278	0.878500014543533	0.870000004768372	0.131999999284744	0.888000011444092
cg23719508	0.949000000953674	0.902834188479644	0.96849998831749	0.879000008106232	0.964000016450882	0.954500019550323	0.980000019073486	0.970499992370605	0.941999971866608	0.393500000238419	0.969999998807907
cg22715788	0.967999994754791	0.954864253393665	0.986500024795532	0.861000001430511	0.96900001168251	0.976999998092651	0.94650000333786	0.979499995708466	0.98199999332428	0.348000004887581	0.972000002861023
cg13978175	0.871999979019165	0.930952380952381	0.90599998831749	0.93299999833107	0.305000007152557	0.368499994277954	0.44149999320507	0.398999989032745	0.39300000667572	0.806499987840652	0.802000015974045
cg22788953	0.933000028133392	0.945112584318433	0.947500020265579	0.952500015497208	0.255000002682209	0.203500002622604	0.203999996185303	0.814999997615814	0.898000001907349	0.956500023603439	0.962500005960464
cg26377120	0.97299998998642	0.851818181818	0.956500023603439	0.934499979019165	0.269000001251698	0.299500003457069	0.395999997854233	0.335500001907349	0.065999999642372	0.961499989032745	0.92849999666214
cg09766547	0.949000000953674	0.935416666666667	0.966499984264374	0.960499972105026	0.849500000476837	0.822499990463257	0.783000022172928	0.715499997138977	0.324999988079071	0.94650000333786	0.986000001430511
cg16886835	0.035000000149012	0.845238159100215	0.963499993085861	0.939999997615814	0.024999999441207	0.049500001594424	0.027999999932945	0.100999996066093	0.019999999552965	0.939000010490417	0.98199999332428
cg11358363	0.14300000667572	0.027443600818515	0.538499981164932	0.572999984025955	0	0.010499999858439	0	0.017499999608845	0	0.483999982476234	0.747500002384186
cg15082870	0.973999977111816	0.952777771817313	0.97800001502037	0.975999981164932	0.961499989032745	1	0.943999975919724	0.947999984025955	0.354000002145767	0.972499996423721	0.963499993085861
cg11123381	0.943000018596649	0.952353942144073	0.978500008583069	0.944999992847443	0.990500003099442	0.962000012397766	0.948000013828278	0.976500004529953	0.978999972343445	0.321000009775162	0.969500005245209
cg01135584	0.962000012397766	0.889676004648209	0.967499971389771	0.98649999499321	0.9375	0.953999996185303	0.930500000715256	0.902500003576279	0.019999999552965	0.989499986171722	0.950499981641769
cg05098343	0.853999972343445	0	0.669999986886978	0.369000002741814	0	0.010499999858439	0	0.468999996781349	0.962000012397766	0.683499991893768	0.391000002622604
cg27452619	0.861000001430511	0.153009995818138	0.899000018835068	0.812999993562698	0.927499979734421	0.918999999761581	0.923500001430511	0.925000011920929	0.944999992847443	0.898999989032745	0.84400001168251
cg14818277	0.933000028133392	0.095454546199604	0.912499994039536	0.779000014066696	0.983999997377396	0.965499997138977	0.941500008106232	0.949000000953674	0.958000004291534	0.894999980926514	0.766499996185303
cg13107908	0.833000004291534	0.932767987251282	0.86599999666214	0.699999988079071	0.963499993085861	0.96000000834465	0.921999990940094	0.921000003814697	0.947000026702881	0.234499998390675	0.950000017881393
cg24806646	0.839999973773956	0.896428507566452	0.792500019073486	0.564999997615814	0.925500005483627	0.976500004529953	0.920500010251999	0.956499993801117	0.950999975204468	0.116000002250075	0.829999983310699
cg06682445	0.666999995708466	0.881944444444444	0.922500014305115	0.951499998569489	0.028500000014901	0.06700000166893	0.031999999657273	0.11600000038743	0.564000010490417	0.874500006437302	0.937999993562698
cg16919019	0	0.89087307878903	0.043000001460314	0.125499997287989	0	0	0.009999999776483	0	0	0.134500004351139	0.123500000685453
cg18205668	0	0.849042338709677	0	0	0	0	0	0	0	0	0
cg14159576	0.977999985218048	0.967204346259435	0.962999999523163	0.96000000834465	0.981000006198883	1	0.930500000715256	0.979499995708466	0.958999991416931	0.248499996960163	1
cg01548841	0.973999977111816	0.942371475953343	0.925499975681305	0.918000012636185	0.659000009298325	0.700500011444092	0.637499988079071	0.547999992966652	0.035999998450279	0.945000022649765	0.913499981164932
cg01348584	0.12899999320507	0.840335931096758	0.107500001788139	0.103500001132488	0.053000000305474	0.062999999150634	0.084499999880791	0.081000000238419	0.061999998986721	0.02350000012666	0.058999999426305
cg07553378	0.952000021934509	0.964375	0.960500001907349	0.967000007629395	0.692999988794327	0.738499999046326	0.729999989271164	0.624500006437302	0.039000000804663	0.929499983787537	0.966499984264374
cg20071624	0	0.894736923669514	0.939000010490417	0.957000017166138	0.00899999961257	0	0.00899999961257	0.016999999992549	0.00800000037998	0.92849999666214	0.993499994277954
cg20367388	0	0.894985496997833	0.863000005483627	0.905499994754791	0	0	0.007499999832362	0.018500000238419	0	0.543999999761581	0.846500009298325
cg21585409	0.266999989748001	0.894444507360458	0.85699999332428	0.877999991178513	0.14950000308454	0.145500004291534	0	0.837500005960464	0.938000023365021	0.750499993562698	0.862500011920929
cg02667577	0.476000010967255	0.870265324910482	0.960500001907349	0.956499993801117	0.224499993026257	0.298500001430511	0	0.944000005722046	0.96399998664856	0.791500002145767	0.929000020027161
cg02665297	0.097999997437	0.939338235294	0.983500003814697	0.961500018835068	0.985000014305115	0.94650000333786	0.932500004768372	0.949999988079071	0.967000007629395	0.962499976158142	0.956499993801117
cg09523782	0.041000001132488	0.922322988510132	0.965999990701675	0.932500004768372	0.79899999499321	0.701499998569489	0.557500004768372	0.706999987363815	0.899999976158142	0.920000016689301	0.962999999523163
cg16014651	0.907999992370605	0.922619047619048	0.921499997377396	0.916000008583069	0.206000000238419	0.228000000119209	0.278000004589558	0.188499994575977	0.100000001490116	0.666500002145767	0.929500013589859
cg19759064	0.632000029087067	0.063636399805546	0.818500012159348	0.839499980211258	0.647499978542328	0.53549998998642	0.573000013828278	0.543999999761581	0.586000025272369	0.549000009894371	0.87049999833107
cg24534583	0.556999981403351	0.850713084725979	0.895999997854233	0.828500002622604	0.069499999284744	0	0	0.027499999850988	0	0.780500024557114	0.859500020742416
cg08222626	0.25	0.040969898924232	0.700500011444092	0.884999990463257	0.028500000014901	0.014000000432134	0.025999999605119	0.033500000834465	0.021999999880791	0.631000012159348	0.823000013828278
cg05184446	0.933000028133392	0.887301441695955	0.512500017881393	0.651999980211258	0.067500002682209	0.039499999955297	0.009999999776483	0.009499999694526	0	0.583499997854233	0.704999983310699
cg10408731	0.955999970436096	0.956439234993675	0.988000005483627	0.972499996423721	0.741499990224838	0.664000004529953	0.729999989271164	0.479499995708466	0	1	0.98649999499321
